txn_id_a,txn_id_b
3412729,3412752
3412752,3412930
3412930,3413177
3413177,3413327
3413327,3413441
3413441,3413450
3413450,3413471
3413471,3413594
3413594,3413628
3413628,3413631
3413631,3413659
3413659,3413665
3413665,3413891
3413891,3413901
3413901,3413928
3413928,3413941
3413941,3413974
3413974,3414014
3414014,3414038
3414038,3414053
3414053,3414062
3414062,3414090
3414090,3414115
3414115,3414170
3414170,3414234
3414234,3414268
3414268,3414302
3414302,3414307
3414307,3414328
3414328,3414364
3414364,3414453
3414453,3414479
3414479,3414537
3414537,3414542
3414542,3414693
3414693,3414728
3414728,3414753
3414753,3414790
3414790,3414825
3414825,3415074
3415074,3415270
3415270,3415299
3415299,3415373
3415373,3415894
3415894,3416187
3416187,3416283
3416283,3416345
3416345,3416468
3416468,3416472
3416472,3416607
3416607,3416635
3416635,3416724
3416724,3416888
3416888,3416921
3416921,3417039
3417039,3417221
3417221,3417250
3417250,3417407
3417407,3418012
3418012,3418029
3418029,3418092
3418092,3418214
3418214,3418232
3418232,3418243
3418243,3418490
3418490,3418496
3418496,3418630
3418630,3418667
3418667,3418875
3418875,3419174
3419174,3419231
3419231,3419463
3419463,3419468
3419468,3419555
3419555,3419584
3419584,3419595
3419595,3419620
3419620,3419625
3419625,3419747
3419747,3419853
3419853,3419945
3419945,3419959
3419959,3420165
3420165,3420316
3420316,3420327
3420327,3420352
3420352,3420381
3420381,3420396
3420396,3420416
3420416,3420456
3420456,3420830
3420830,3420844
3420844,3420848
3420848,3420893
3420893,3421066
3421066,3421075
3421075,3421193
3421193,3421295
3421295,3421323
3421323,3421401
3421401,3421412
3421412,3421449
3421449,3421454
3421454,3421490
3421490,3421579
3421579,3421600
3421600,3421639
3421639,3421644
3421644,3421711
3421711,3421740
3421740,3421836
3421836,3421853
3421853,3421953
3421953,3422099
3422099,3422216
3422216,3422336
3422336,3422356
3422356,3422446
3422446,3422458
3422458,3422543
3422543,3422554
3422554,3422593
3422593,3422811
3422811,3422852
3422852,3422896
3422896,3422909
3422909,3423033
3423033,3423141
3423141,3423312
3423312,3423514
3423514,3423549
3423549,3423642
3423642,3423645
3423645,3423765
3423765,3423856
3423856,3423857
3423857,3424013
3424013,3424140
3424140,3424161
3424161,3424254
3424254,3424264
3424264,3424313
3424313,3424341
3424341,3424376
3424376,3424513
3424513,3424872
3424872,3425211
3425211,3425247
3425247,3425293
3425293,3425321
3425321,3425398
3425398,3425436
3425436,3425475
3425475,3425539
3425539,3425621
3425621,3425986
3425986,3426020
3426020,3426096
3426096,3426304
3426304,3426431
3426431,3426541
3426541,3426620
3426620,3426627
3426627,3426727
3426727,3426738
3426738,3426857
3426857,3426879
3426879,3427084
3427084,3427108
3427108,3427237
3427237,3427348
3427348,3427605
3427605,3427710
3427710,3427734
3427734,3428085
3428085,3428108
3428108,3428141
3428141,3428269
3428269,3428366
3428366,3428437
3428437,3428485
3428485,3428582
3428582,3428609
3428609,3428614
3428614,3428618
3428618,3428628
3428628,3428712
3428712,3428843
3428843,3428887
3428887,3428931
3428931,3429023
3429023,3429088
3429088,3429349
3429349,3429413
3429413,3429514
3429514,3429640
3429640,3429653
3429653,3429695
3429695,3429696
3429696,3429849
3429849,3429902
3429902,3429935
3429935,3429959
3429959,3429970
3429970,3430099
3430099,3430189
3430189,3430238
3430238,3430305
3430305,3430358
3430358,3430420
3430420,3430469
3430469,3430519
3430519,3430630
3430630,3430665
3430665,3430856
3430856,3430923
3430923,3430998
3430998,3431143
3431143,3431244
3431244,3431290
3431290,3431375
3431375,3431381
3431381,3431627
3431627,3431730
3431730,3431784
3431784,3432060
3432060,3432096
3432096,3432170
3432170,3432181
3432181,3432206
3432206,3432226
3432226,3432255
3432255,3432257
3432257,3432441
3432441,3432500
3432500,3432540
3432540,3432701
3432701,3432789
3432789,3432877
3432877,3432906
3432906,3432990
3432990,3433046
3433046,3433054
3433054,3433130
3433130,3433186
3433186,3433203
3433203,3433225
3433225,3433232
3433232,3433245
3433245,3433268
3433268,3433297
3433297,3433316
3433316,3433334
3433334,3433525
3433525,3433541
3433541,3433588
3433588,3433589
3433589,3433862
3433862,3433883
3433883,3433997
3433997,3434114
3434114,3434212
3434212,3434245
3434245,3434378
3434378,3434453
3434453,3434530
3434530,3434542
3434542,3434572
3434572,3434695
3434695,3434784
3434784,3434793
3434793,3434802
3434802,3434810
3434810,3434827
3434827,3434876
3434876,3435037
3435037,3435093
3435093,3435268
3435268,3435305
3435305,3435421
3435421,3435453
3435453,3435474
3435474,3435517
3435517,3435539
3435539,3435681
3435681,3435807
3435807,3435832
3435832,3435882
3435882,3436017
3436017,3436225
3436225,3436277
3436277,3436371
3436371,3436536
3436536,3436579
3436579,3436614
3436614,3436707
3436707,3436762
3436762,3437489
3437489,3437512
3437512,3437633
3437633,3437676
3437676,3437699
3437699,3437728
3437728,3438141
3438141,3438165
3438165,3438318
3438318,3438442
3438442,3438503
3438503,3438525
3438525,3438735
3438735,3438784
3438784,3438809
3438809,3438840
3438840,3438856
3438856,3438992
3438992,3439067
3439067,3439073
3439073,3439084
3439084,3439198
3439198,3439237
3439237,3439311
3439311,3439423
3439423,3439475
3439475,3439685
3439685,3439758
3439758,3439820
3439820,3439910
3439910,3439934
3439934,3439993
3439993,3440191
3440191,3440197
3440197,3440324
3440324,3440535
3440535,3440547
3440547,3440566
3440566,3440590
3440590,3440628
3440628,3440644
3440644,3440703
3440703,3440808
3440808,3440856
3440856,3440994
3440994,3441000
3441000,3441176
3441176,3441197
3441197,3441240
3441240,3441392
3441392,3441751
3441751,3441800
3441800,3441813
3441813,3441854
3441854,3441866
3441866,3441880
3441880,3441962
3441962,3442107
3442107,3442180
3442180,3442375
3442375,3442385
3442385,3442400
3442400,3442445
3442445,3442730
3442730,3442757
3442757,3442798
3442798,3442831
3442831,3442883
3442883,3443191
3443191,3443246
3443246,3443312
3443312,3443326
3443326,3443331
3443331,3443475
3443475,3443777
3443777,3443781
3443781,3443968
3443968,3444045
3444045,3444050
3444050,3444083
3444083,3444344
3444344,3444439
3444439,3444530
3444530,3444533
3444533,3444565
3444565,3444573
3444573,3444631
3444631,3444694
3444694,3444783
3444783,3444828
3444828,3444841
3444841,3444920
3444920,3445237
3445237,3445255
3445255,3445287
3445287,3445325
3445325,3445329
3445329,3445358
3445358,3445484
3445484,3445489
3445489,3445714
3445714,3445745
3445745,3445866
3445866,3445929
3445929,3445996
3445996,3446039
3446039,3446045
3446045,3446059
3446059,3446184
3446184,3446188
3446188,3446190
3446190,3446385
3446385,3446395
3446395,3446396
3446396,3446488
3446488,3446508
3446508,3446533
3446533,3446544
3446544,3446596
3446596,3446624
3446624,3446639
3446639,3446689
3446689,3446787
3446787,3446800
3446800,3446818
3446818,3446825
3446825,3446844
3446844,3446881
3446881,3446912
3446912,3447008
3447008,3447015
3447015,3447144
3447144,3447220
3447220,3447293
3447293,3447295
3447295,3447347
3447347,3447388
3447388,3447398
3447398,3447597
3447597,3447793
3447793,3447846
3447846,3447925
3447925,3447927
3447927,3448065
3448065,3448107
3448107,3448283
3448283,3448397
3448397,3448426
3448426,3448595
3448595,3448626
3448626,3448638
3448638,3448687
3448687,3448704
3448704,3448745
3448745,3448861
3448861,3448984
3448984,3449065
3449065,3449274
3449274,3449284
3449284,3449343
3449343,3449357
3449357,3449514
3449514,3449577
3449577,3449751
3449751,3449786
3449786,3449794
3449794,3449859
3449859,3449871
3449871,3449872
3449872,3449882
3449882,3449888
3449888,3450027
3450027,3450195
3450195,3450393
3450393,3450414
3450414,3450448
3450448,3450493
3450493,3450494
3450494,3450671
3450671,3450777
3450777,3450919
3450919,3450943
3450943,3450951
3450951,3451000
3451000,3451074
3451074,3451210
3451210,3451243
3451243,3451268
3451268,3451289
3451289,3451499
3451499,3451507
3451507,3451598
3451598,3451613
3451613,3451622
3451622,3451670
3451670,3451715
3451715,3451916
3451916,3451918
3451918,3451988
3451988,3452003
3452003,3452049
3452049,3452064
3452064,3452257
3452257,3452259
3452259,3452281
3452281,3452319
3452319,3452321
3452321,3452344
3452344,3452355
3452355,3452391
3452391,3452392
3452392,3452402
3452402,3452426
3452426,3452501
3452501,3452533
3452533,3452542
3452542,3452547
3452547,3452568
3452568,3452596
3452596,3452613
3452613,3452671
3452671,3452789
3452789,3452978
3452978,3453122
3453122,3453167
3453167,3453169
3453169,3453183
3453183,3453373
3453373,3453550
3453550,3453642
3453642,3453726
3453726,3453784
3453784,3453785
3453785,3453795
3453795,3453909
3453909,3453971
3453971,3454007
3454007,3454030
3454030,3454118
3454118,3454249
3454249,3454367
3454367,3454435
3454435,3454471
3454471,3454489
3454489,3454573
3454573,3454728
3454728,3454742
3454742,3454744
3454744,3454747
3454747,3454812
3454812,3454833
3454833,3454915
3454915,3454945
3454945,3454987
3454987,3455410
3455410,3455465
3455465,3455487
3455487,3455577
3455577,3455578
3455578,3455610
3455610,3455704
3455704,3455834
3455834,3455844
3455844,3456047
3456047,3456049
3456049,3456050
3456050,3456119
3456119,3456179
3456179,3456463
3456463,3456705
3456705,3457114
3457114,3457150
3457150,3457258
3457258,3457523
3457523,3457628
3457628,3457696
3457696,3457706
3457706,3457741
3457741,3457754
3457754,3457789
3457789,3458033
3458033,3458288
3458288,3458294
3458294,3458400
3458400,3458404
3458404,3458419
3458419,3458446
3458446,3458455
3458455,3458468
3458468,3458532
3458532,3458641
3458641,3458699
3458699,3458957
3458957,3459067
3459067,3459132
3459132,3459135
3459135,3459174
3459174,3459262
3459262,3459292
3459292,3459373
3459373,3459462
3459462,3459469
3459469,3459504
3459504,3459522
3459522,3459652
3459652,3459692
3459692,3459718
3459718,3459863
3459863,3460093
3460093,3460108
3460108,3460294
3460294,3460320
3460320,3460416
3460416,3460465
3460465,3460485
3460485,3460486
3460486,3460503
3460503,3460565
3460565,3460627
3460627,3460671
3460671,3460720
3460720,3460742
3460742,3460767
3460767,3460773
3460773,3460803
3460803,3460826
3460826,3460878
3460878,3460895
3460895,3460901
3460901,3460906
3460906,3460998
3460998,3461241
3461241,3461362
3461362,3461366
3461366,3461515
3461515,3461522
3461522,3461734
3461734,3461761
3461761,3461794
3461794,3461847
3461847,3461864
3461864,3461972
3461972,3462060
3462060,3462067
3462067,3462077
3462077,3462149
3462149,3462188
3462188,3462234
3462234,3462332
3462332,3462363
3462363,3462433
3462433,3462441
3462441,3462450
3462450,3462453
3462453,3462481
3462481,3462565
3462565,3462661
3462661,3462708
3462708,3462763
3462763,3462799
3462799,3462835
3462835,3462856
3462856,3462857
3462857,3462922
3462922,3462946
3462946,3462962
3462962,3463014
3463014,3463038
3463038,3463047
3463047,3463052
3463052,3463130
3463130,3463161
3463161,3463173
3463173,3463233
3463233,3463287
3463287,3463419
3463419,3463525
3463525,3463874
3463874,3463886
3463886,3463967
3463967,3464519
3464519,3464629
3464629,3464689
3464689,3464750
3464750,3464759
3464759,3464769
3464769,3464889
3464889,3465027
3465027,3465103
3465103,3465114
3465114,3465120
3465120,3465194
3465194,3465233
3465233,3465801
3465801,3465808
3465808,3465810
3465810,3465813
3465813,3465845
3465845,3465989
3465989,3466109
3466109,3466166
3466166,3466259
3466259,3466263
3466263,3466313
3466313,3466320
3466320,3466396
3466396,3466409
3466409,3466478
3466478,3466556
3466556,3466741
3466741,3466818
3466818,3466870
3466870,3467035
3467035,3467064
3467064,3467074
3467074,3467166
3467166,3467341
3467341,3467352
3467352,3467359
3467359,3467427
3467427,3467494
3467494,3467507
3467507,3467513
3467513,3467610
3467610,3467611
3467611,3467621
3467621,3467691
3467691,3467711
3467711,3467725
3467725,3467751
3467751,3467870
3467870,3468070
3468070,3468133
3468133,3468154
3468154,3468249
3468249,3468415
3468415,3468483
3468483,3468581
3468581,3468768
3468768,3468782
3468782,3468789
3468789,3468808
3468808,3468905
3468905,3468939
3468939,3468957
3468957,3468977
3468977,3469049
3469049,3469144
3469144,3469176
3469176,3469404
3469404,3469572
3469572,3469730
3469730,3469970
3469970,3469979
3469979,3470005
3470005,3470080
3470080,3470087
3470087,3470133
3470133,3470154
3470154,3470245
3470245,3470269
3470269,3470595
3470595,3470610
3470610,3470621
3470621,3470707
3470707,3470823
3470823,3470930
3470930,3470932
3470932,3470963
3470963,3471008
3471008,3471338
3471338,3471562
3471562,3471636
3471636,3471740
3471740,3472030
3472030,3472040
3472040,3472065
3472065,3472173
3472173,3472302
3472302,3472419
3472419,3472578
3472578,3472667
3472667,3472668
3472668,3472671
3472671,3472672
3472672,3472809
3472809,3472893
3472893,3473099
3473099,3473129
3473129,3473135
3473135,3473145
3473145,3473187
3473187,3473292
3473292,3473320
3473320,3473368
3473368,3473455
3473455,3473489
3473489,3473516
3473516,3473539
3473539,3473749
3473749,3473758
3473758,3473788
3473788,3473840
3473840,3473911
3473911,3473962
3473962,3473977
3473977,3473980
3473980,3474036
3474036,3474190
3474190,3474192
3474192,3474213
3474213,3474229
3474229,3474318
3474318,3474342
3474342,3474399
3474399,3474405
3474405,3474564
3474564,3474860
3474860,3475056
3475056,3475136
3475136,3475615
3475615,3475875
3475875,3476038
3476038,3476532
3476532,3476533
3476533,3476569
3476569,3476586
3476586,3476669
3476669,3476812
3476812,3476938
3476938,3476976
3476976,3477180
3477180,3477263
3477263,3477364
3477364,3477560
3477560,3477585
3477585,3477606
3477606,3477607
3477607,3477609
3477609,3477622
3477622,3477752
3477752,3477971
3477971,3478049
3478049,3478060
3478060,3478061
3478061,3478178
3478178,3478189
3478189,3478195
3478195,3478249
3478249,3478416
3478416,3478481
3478481,3478486
3478486,3478743
3478743,3478767
3478767,3478808
3478808,3478866
3478866,3478901
3478901,3478933
3478933,3479206
3479206,3479216
3479216,3479219
3479219,3479397
3479397,3479521
3479521,3479544
3479544,3479690
3479690,3479771
3479771,3480063
3480063,3480077
3480077,3480105
3480105,3480109
3480109,3480131
3480131,3480204
3480204,3480256
3480256,3480332
3480332,3480495
3480495,3480496
3480496,3480525
3480525,3480537
3480537,3480560
3480560,3480652
3480652,3480669
3480669,3480675
3480675,3480687
3480687,3480744
3480744,3480753
3480753,3481000
3481000,3481041
3481041,3481063
3481063,3481130
3481130,3481169
3481169,3481202
3481202,3481264
3481264,3481343
3481343,3481363
3481363,3481538
3481538,3481596
3481596,3481673
3481673,3481768
3481768,3481799
3481799,3481913
3481913,3482171
3482171,3482188
3482188,3482454
3482454,3482491
3482491,3482812
3482812,3482839
3482839,3482860
3482860,3482928
3482928,3483059
3483059,3483152
3483152,3483233
3483233,3483355
3483355,3483390
3483390,3483447
3483447,3483592
3483592,3483742
3483742,3483772
3483772,3483774
3483774,3483869
3483869,3483877
3483877,3483892
3483892,3483903
3483903,3483921
3483921,3483969
3483969,3484013
3484013,3484023
3484023,3484024
3484024,3484045
3484045,3484065
3484065,3484128
3484128,3484197
3484197,3484203
3484203,3484249
3484249,3484251
3484251,3484403
3484403,3484469
3484469,3484506
3484506,3484572
3484572,3484634
3484634,3484649
3484649,3484689
3484689,3484830
3484830,3484834
3484834,3484949
3484949,3485025
3485025,3485108
3485108,3485143
3485143,3485560
3485560,3485603
3485603,3485803
3485803,3485810
3485810,3485848
3485848,3485877
3485877,3485933
3485933,3485990
3485990,3485997
3485997,3485998
3485998,3486046
3486046,3486080
3486080,3486178
3486178,3486190
3486190,3486192
3486192,3486266
3486266,3486341
3486341,3486462
3486462,3486507
3486507,3486559
3486559,3486744
3486744,3486755
3486755,3486949
3486949,3486963
3486963,3486966
3486966,3487032
3487032,3487364
3487364,3487401
3487401,3487425
3487425,3487444
3487444,3487493
3487493,3487509
3487509,3487549
3487549,3487557
3487557,3487573
3487573,3487604
3487604,3487632
3487632,3487659
3487659,3487685
3487685,3487694
3487694,3487810
3487810,3487905
3487905,3487973
3487973,3487985
3487985,3487994
3487994,3488000
3488000,3488006
3488006,3488015
3488015,3488023
3488023,3488044
3488044,3488056
3488056,3488061
3488061,3488103
3488103,3488116
3488116,3488325
3488325,3488371
3488371,3488433
3488433,3488476
3488476,3488490
3488490,3488502
3488502,3488570
3488570,3488601
3488601,3488661
3488661,3488749
3488749,3488755
3488755,3488852
3488852,3488866
3488866,3488893
3488893,3488922
3488922,3488954
3488954,3488967
3488967,3488986
3488986,3489157
3489157,3489290
3489290,3489383
3489383,3489428
3489428,3489497
3489497,3489509
3489509,3489515
3489515,3489676
3489676,3489691
3489691,3489703
3489703,3489721
3489721,3489767
3489767,3489772
3489772,3489813
3489813,3489904
3489904,3490019
3490019,3490069
3490069,3490114
3490114,3490180
3490180,3490239
3490239,3490305
3490305,3490411
3490411,3490444
3490444,3490511
3490511,3490585
3490585,3490630
3490630,3490655
3490655,3490727
3490727,3490961
3490961,3490982
3490982,3491104
3491104,3491265
3491265,3491361
3491361,3491379
3491379,3491469
3491469,3491537
3491537,3491586
3491586,3491624
3491624,3491753
3491753,3491759
3491759,3491774
3491774,3491794
3491794,3491856
3491856,3491872
3491872,3492018
3492018,3492105
3492105,3492168
3492168,3492221
3492221,3492278
