case_id,outcome,pattern,exposure_usd,opened_at,closed_at,analyst_notes
CC-1681,confirmed_fraud,card_not_present_new_device,150.06,2016-08-04 22:24:34,2016-08-06 19:24:34,"Case CC-1681: cardholder C05600 reported unrecognized activity on card C05600-K1. 1 transaction(s) between 2016-08-03 and 2016-08-03 totaling $150.06 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed."
CC-1682,confirmed_fraud,out_of_region_use,206.01,2016-08-04 22:32:03,2016-08-06 20:32:03,"Case CC-1682: cardholder C09933 reported unrecognized activity on card C09933-K2. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $206.01 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-1683,confirmed_fraud,card_not_present_fraud,28.19,2016-08-04 23:00:42,2016-08-08 22:00:42,Case CC-1683: cardholder C00259 reported unrecognized activity on card C00259-K1. 1 transaction(s) between 2016-08-03 and 2016-08-03 totaling $28.19 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SM-A300H Build/LRX22G on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed.
CC-1684,confirmed_fraud,card_not_present_new_device,42.91,2016-08-04 23:02:18,2016-08-10 18:02:18,"Case CC-1684: cardholder C10962 reported unrecognized activity on card C10962-K1. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $42.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-J105B Build/LMY47V on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed."
CC-1685,confirmed_fraud,account_takeover,58.99,2016-08-05 00:33:08,2016-08-05 19:33:08,Case CC-1685: cardholder C10127 reported unrecognized activity on card C10127-K2. 1 transaction(s) between 2016-08-03 and 2016-08-03 totaling $58.99 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-1686,confirmed_fraud,account_takeover,108.02,2016-08-05 00:37:32,2016-08-06 21:37:32,Case CC-1686: cardholder C05029 reported unrecognized activity on card C05029-K1. 2 transaction(s) between 2016-08-04 and 2016-08-04 totaling $108.02 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-1687,confirmed_fraud,account_takeover,226.07,2016-08-05 00:38:05,2016-08-07 20:38:05,Case CC-1687: cardholder C07448 reported unrecognized activity on card C07448-K1. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $226.07 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-1688,confirmed_fraud,card_not_present_new_device,149.97,2016-08-05 00:58:01,2016-08-06 20:58:01,"Case CC-1688: cardholder C06742 reported unrecognized activity on card C06742-K1. 1 transaction(s) between 2016-08-03 and 2016-08-03 totaling $149.97 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed."
CC-1689,confirmed_fraud,out_of_region_use,135.93,2016-08-05 01:09:15,2016-08-08 21:09:15,"Case CC-1689: cardholder C08587 reported unrecognized activity on card C08587-K1. 1 transaction(s) between 2016-08-03 and 2016-08-03 totaling $135.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-1690,confirmed_fraud,account_takeover,919.83,2016-08-05 01:35:01,2016-08-07 05:35:01,Case CC-1690: cardholder C01155 reported unrecognized activity on card C01155-K2. 3 transaction(s) between 2016-08-03 and 2016-08-04 totaling $919.83 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed.
CC-1691,confirmed_fraud,card_not_present_new_device,86.20,2016-08-05 02:43:21,2016-08-07 03:43:21,"Case CC-1691: cardholder C10114 reported unrecognized activity on card C10114-K1. 2 transaction(s) between 2016-08-02 and 2016-08-04 totaling $86.20 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed."
CC-1692,confirmed_fraud,card_not_present_fraud,49.45,2016-08-05 02:49:17,2016-08-06 18:49:17,Case CC-1692: cardholder C00405 reported unrecognized activity on card C00405-K1. 2 transaction(s) between 2016-08-04 and 2016-08-04 totaling $49.45 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a ALE-L23 Build/HuaweiALE-L23 on chrome 59.0 for android. Card blocked and reissued. Customer reimbursed.
CC-1693,confirmed_fraud,account_takeover,237.08,2016-08-05 02:56:59,2016-08-07 01:56:59,Case CC-1693: cardholder C12785 reported unrecognized activity on card C12785-K2. 4 transaction(s) between 2016-08-03 and 2016-08-04 totaling $237.08 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.
CC-1694,confirmed_fraud,card_not_present_new_device,18.49,2016-08-05 03:42:13,2016-08-08 13:42:13,"Case CC-1694: cardholder C05423 reported unrecognized activity on card C05423-K1. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $18.49 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a XT1635-02 Build/NPN26.118-22-2 on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed."
CC-1695,confirmed_fraud,account_takeover,234.13,2016-08-05 04:27:10,2016-08-07 23:27:10,Case CC-1695: cardholder C10364 reported unrecognized activity on card C10364-K1. 2 transaction(s) between 2016-08-04 and 2016-08-04 totaling $234.13 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-1696,cleared,none,0.00,2016-08-05 04:30:37,2016-08-06 20:30:37,Case CC-1696: model scored a $75.08 transaction at 0.83. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-1697,confirmed_fraud,card_not_present_new_device,50.01,2016-08-05 05:13:59,2016-08-09 04:13:59,"Case CC-1697: cardholder C03575 reported unrecognized activity on card C03575-K2. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $50.01 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed."
CC-1698,confirmed_fraud,account_takeover,420.37,2016-08-05 06:01:26,2016-08-07 06:01:26,Case CC-1698: cardholder C11871 reported unrecognized activity on card C11871-K1. 5 transaction(s) between 2016-08-02 and 2016-08-04 totaling $420.37 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-1699,confirmed_fraud,account_takeover,329.06,2016-08-05 06:23:28,2016-08-09 01:23:28,Case CC-1699: cardholder C02354 reported unrecognized activity on card C02354-K2. 2 transaction(s) between 2016-08-04 and 2016-08-05 totaling $329.06 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a rv:57.0 on firefox. Card blocked and reissued. Customer reimbursed.
CC-1700,confirmed_fraud,out_of_region_use,48.93,2016-08-05 06:24:18,2016-08-06 21:24:18,"Case CC-1700: cardholder C08646 reported unrecognized activity on card C08646-K1. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $48.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-1701,confirmed_fraud,card_not_present_fraud,71.02,2016-08-05 06:34:19,2016-08-06 04:34:19,Case CC-1701: cardholder C01525 reported unrecognized activity on card C01525-K2. 3 transaction(s) between 2016-08-03 and 2016-08-04 totaling $71.02 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.
CC-1702,cleared,none,0.00,2016-08-05 06:55:28,2016-08-06 03:55:28,Case CC-1702: model scored a $30.02 transaction at 0.88. Cardholder confirmed travel to the billing region in question. Alert cleared.
CC-1703,confirmed_fraud,card_not_present_new_device,874.55,2016-08-05 07:13:03,2016-08-08 20:13:03,"Case CC-1703: cardholder C11000 reported unrecognized activity on card C11000-K2. 7 transaction(s) between 2016-08-03 and 2016-08-04 totaling $874.55 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Card blocked and reissued. Customer reimbursed."
CC-1704,confirmed_fraud,card_not_present_fraud,85.72,2016-08-05 07:41:20,2016-08-07 18:41:20,Case CC-1704: cardholder C08605 reported unrecognized activity on card C08605-K1. 2 transaction(s) between 2016-08-04 and 2016-08-04 totaling $85.72 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a SM-J105B Build/LMY47V on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed.
CC-1705,confirmed_fraud,card_not_present_new_device,23.95,2016-08-05 07:49:07,2016-08-10 13:49:07,"Case CC-1705: cardholder C05985 reported unrecognized activity on card C05985-K2. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $23.95 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a SM-A300H Build/LRX22G on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed."
CC-1706,confirmed_fraud,account_takeover,141.09,2016-08-05 07:50:13,2016-08-06 14:50:13,Case CC-1706: cardholder C02205 reported unrecognized activity on card C02205-K1. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $141.09 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-1707,confirmed_fraud,out_of_region_use,57.88,2016-08-05 07:58:53,2016-08-09 12:58:53,"Case CC-1707: cardholder C09471 reported unrecognized activity on card C09471-K2. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $57.88 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
CC-1708,confirmed_fraud,card_not_present_fraud,25.33,2016-08-05 08:08:05,2016-08-11 04:08:05,Case CC-1708: cardholder C00466 reported unrecognized activity on card C00466-K1. 1 transaction(s) between 2016-08-05 and 2016-08-05 totaling $25.33 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Hisense L675 Build/MRA58K on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed.
CC-1709,cleared,none,0.00,2016-08-05 08:12:13,2016-08-08 00:12:13,Case CC-1709: model scored a $944.07 transaction at 0.92. Cardholder confirmed the purchase. Amount unusual for this customer but consistent with their stated intent. Alert cleared.
CC-1710,confirmed_fraud,account_takeover,507.48,2016-08-05 08:20:23,2016-08-07 21:20:23,Case CC-1710: cardholder C05585 reported unrecognized activity on card C05585-K1. 2 transaction(s) between 2016-08-04 and 2016-08-04 totaling $507.48 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.
CC-1711,confirmed_fraud,card_not_present_fraud,200.06,2016-08-05 08:20:46,2016-08-08 19:20:46,Case CC-1711: cardholder C10634 reported unrecognized activity on card C10634-K1. 1 transaction(s) between 2016-08-04 and 2016-08-04 totaling $200.06 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a Windows on firefox 57.0. Card blocked and reissued. Customer reimbursed.
CC-1712,confirmed_fraud,out_of_region_use,2607.93,2016-08-05 08:54:44,2016-08-06 14:54:44,"Case CC-1712: cardholder C02231 reported unrecognized activity on card C02231-K2. 4 transaction(s) between 2016-08-02 and 2016-08-04 totaling $2,607.93 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed."
